Anel, Ego0, SxEgo0, Alter0, SxAlter0, Ego1, SxEgo1, Alter1, SxAlter1, Percurso, BarryPercurso, Parente, Casal0, Casal1, Geração0, Lateral0, Geração1, Lateral1, Cnx0, Cnx1
652, 2496, m, 2494, f, 2363, m, 2356, f, 2496 2185 2173 2363 2356 2324 2351 2212 2494 , m2496 m2185 (f2173) m2363 f2356 (m2324) f2351 f2212 f2494 , FMSWFDDD, 2494 2496, 2356 2363, G1, 1, G-2, 1, 4, 4
653, 2496, m, 2494, f, 2363, m, 2356, f, 2496 2185 2964 2363 2356 2324 2351 2212 2494 , m2496 m2185 (m2964) m2363 f2356 (m2324) f2351 f2212 f2494 , FFSWFDDD, 2494 2496, 2356 2363, G1, 1, G-2, 1, 4, 4
654, 2496, m, 2494, f, 2363, m, 2356, f, 2496 2185 2173 2363 2356 2325 2351 2212 2494 , m2496 m2185 (f2173) m2363 f2356 (f2325) f2351 f2212 f2494 , FMSWMDDD, 2494 2496, 2356 2363, G1, 1, G-2, 1, 4, 4
655, 2496, m, 2494, f, 2363, m, 2356, f, 2496 2185 2964 2363 2356 2325 2351 2212 2494 , m2496 m2185 (m2964) m2363 f2356 (f2325) f2351 f2212 f2494 , FFSWMDDD, 2494 2496, 2356 2363, G1, 1, G-2, 1, 4, 4
656, 2503, m, 2508, f, 2363, m, 2356, f, 2503 2497 2498 6220 6987 2962 2173 2363 2356 2508 , m2503 f2497 m2498 m6220 (m6987) f2962 f2173 m2363 (f2356) f2508 , MFFFDDSWD, 2503 2508, 2356 2363, G1, 3, G-1, 0, 8, 1
657, 2503, m, 2508, f, 2363, m, 2356, f, 2503 2497 2498 6220 6988 2962 2173 2363 2356 2508 , m2503 f2497 m2498 m6220 (f6988) f2962 f2173 m2363 (f2356) f2508 , MFFMDDSWD, 2503 2508, 2356 2363, G1, 3, G-1, 0, 8, 1
658, 2372, m, 2502, f, 2357, m, 2364, f, 2372 2353 2324 2357 2364 2175 2962 6987 6220 2498 2497 2502 , m2372 m2353 (m2324) m2357 f2364 m2175 f2962 (m6987) m6220 m2498 f2497 f2502 , FFSWFMFSSDD, 2372 2502, 2357 2364, G1, 1, G-1, 3, 4, 7
659, 2372, m, 2502, f, 2357, m, 2364, f, 2372 2353 2324 2357 2364 2175 2962 6988 6220 2498 2497 2502 , m2372 m2353 (m2324) m2357 f2364 m2175 f2962 (f6988) m6220 m2498 f2497 f2502 , FFSWFMMSSDD, 2372 2502, 2357 2364, G1, 1, G-1, 3, 4, 7
660, 2372, m, 2502, f, 2357, m, 2364, f, 2372 2353 2325 2357 2364 2175 2962 6987 6220 2498 2497 2502 , m2372 m2353 (f2325) m2357 f2364 m2175 f2962 (m6987) m6220 m2498 f2497 f2502 , FMSWFMFSSDD, 2372 2502, 2357 2364, G1, 1, G-1, 3, 4, 7
661, 2372, m, 2502, f, 2357, m, 2364, f, 2372 2353 2325 2357 2364 2175 2962 6988 6220 2498 2497 2502 , m2372 m2353 (f2325) m2357 f2364 m2175 f2962 (f6988) m6220 m2498 f2497 f2502 , FMSWFMMSSDD, 2372 2502, 2357 2364, G1, 1, G-1, 3, 4, 7
662, 2388, m, 2392, f, 2357, m, 2364, f, 2388 2354 2324 2357 2364 2175 2962 6987 6220 2498 2497 2392 , m2388 m2354 (m2324) m2357 f2364 m2175 f2962 (m6987) m6220 m2498 f2497 f2392 , FFSWFMFSSDD, 2388 2392, 2357 2364, G1, 1, G-1, 3, 4, 7
663, 2388, m, 2392, f, 2357, m, 2364, f, 2388 2354 2324 2357 2364 2175 2962 6988 6220 2498 2497 2392 , m2388 m2354 (m2324) m2357 f2364 m2175 f2962 (f6988) m6220 m2498 f2497 f2392 , FFSWFMMSSDD, 2388 2392, 2357 2364, G1, 1, G-1, 3, 4, 7
664, 2388, m, 2392, f, 2357, m, 2364, f, 2388 2354 2325 2357 2364 2175 2962 6987 6220 2498 2497 2392 , m2388 m2354 (f2325) m2357 f2364 m2175 f2962 (m6987) m6220 m2498 f2497 f2392 , FMSWFMFSSDD, 2388 2392, 2357 2364, G1, 1, G-1, 3, 4, 7
665, 2388, m, 2392, f, 2357, m, 2364, f, 2388 2354 2325 2357 2364 2175 2962 6988 6220 2498 2497 2392 , m2388 m2354 (f2325) m2357 f2364 m2175 f2962 (f6988) m6220 m2498 f2497 f2392 , FMSWFMMSSDD, 2388 2392, 2357 2364, G1, 1, G-1, 3, 4, 7
666, 2496, m, 2494, f, 2357, m, 2364, f, 2496 2185 2173 2174 2175 2364 2357 2324 2351 2212 2494 , m2496 m2185 f2173 (m2174) m2175 f2364 m2357 (m2324) f2351 f2212 f2494 , FMFSDHFDDD, 2494 2496, 2357 2364, G1, 2, G-2, 1, 6, 4
667, 2496, m, 2494, f, 2357, m, 2364, f, 2496 2185 2173 2962 2175 2364 2357 2324 2351 2212 2494 , m2496 m2185 f2173 (f2962) m2175 f2364 m2357 (m2324) f2351 f2212 f2494 , FMMSDHFDDD, 2494 2496, 2357 2364, G1, 2, G-2, 1, 6, 4
668, 2496, m, 2494, f, 2357, m, 2364, f, 2496 2185 2173 2174 2175 2364 2357 2325 2351 2212 2494 , m2496 m2185 f2173 (m2174) m2175 f2364 m2357 (f2325) f2351 f2212 f2494 , FMFSDHMDDD, 2494 2496, 2357 2364, G1, 2, G-2, 1, 6, 4
669, 2496, m, 2494, f, 2357, m, 2364, f, 2496 2185 2173 2962 2175 2364 2357 2325 2351 2212 2494 , m2496 m2185 f2173 (f2962) m2175 f2364 m2357 (f2325) f2351 f2212 f2494 , FMMSDHMDDD, 2494 2496, 2357 2364, G1, 2, G-2, 1, 6, 4
670, 2503, m, 2508, f, 2357, m, 2364, f, 2503 2497 2498 6220 6987 2962 2175 2364 2357 2324 2356 2508 , m2503 f2497 m2498 m6220 (m6987) f2962 m2175 f2364 m2357 (m2324) f2356 f2508 , MFFFDSDHFDD, 2503 2508, 2357 2364, G1, 3, G-1, 1, 8, 3
671, 2503, m, 2508, f, 2357, m, 2364, f, 2503 2497 2498 6220 6988 2962 2175 2364 2357 2324 2356 2508 , m2503 f2497 m2498 m6220 (f6988) f2962 m2175 f2364 m2357 (m2324) f2356 f2508 , MFFMDSDHFDD, 2503 2508, 2357 2364, G1, 3, G-1, 1, 8, 3
672, 2503, m, 2508, f, 2357, m, 2364, f, 2503 2497 2498 6220 6987 2962 2175 2364 2357 2325 2356 2508 , m2503 f2497 m2498 m6220 (m6987) f2962 m2175 f2364 m2357 (f2325) f2356 f2508 , MFFFDSDHMDD, 2503 2508, 2357 2364, G1, 3, G-1, 1, 8, 3
673, 2503, m, 2508, f, 2357, m, 2364, f, 2503 2497 2498 6220 6988 2962 2175 2364 2357 2325 2356 2508 , m2503 f2497 m2498 m6220 (f6988) f2962 m2175 f2364 m2357 (f2325) f2356 f2508 , MFFMDSDHMDD, 2503 2508, 2357 2364, G1, 3, G-1, 1, 8, 3
674, 2496, m, 2494, f, 2365, m, 2369, f, 2496 2189 3040 2369 2365 2351 2212 2494 , m2496 f2189 (m3040) f2369 m2365 (f2351) f2212 f2494 , MFDHMDD, 2494 2496, 2365 2369, G1, 1, G-1, 1, 4, 3
675, 2496, m, 2494, f, 2365, m, 2369, f, 2496 2189 3042 2369 2365 2351 2212 2494 , m2496 f2189 (f3042) f2369 m2365 (f2351) f2212 f2494 , MMDHMDD, 2494 2496, 2365 2369, G1, 1, G-1, 1, 4, 3
676, 2496, m, 2494, f, 2365, m, 2369, f, 2496 2189 3040 2369 2365 2358 2212 2494 , m2496 f2189 (m3040) f2369 m2365 (m2358) f2212 f2494 , MFDHFDD, 2494 2496, 2365 2369, G1, 1, G-1, 1, 4, 3
677, 2496, m, 2494, f, 2365, m, 2369, f, 2496 2189 3042 2369 2365 2358 2212 2494 , m2496 f2189 (f3042) f2369 m2365 (m2358) f2212 f2494 , MMDHFDD, 2494 2496, 2365 2369, G1, 1, G-1, 1, 4, 3
678, 2589, m, 2541, f, 2365, m, 2369, f, 2589 2115 2351 2365 2369 3040 2739 2264 2726 2172 2535 2541 , m2589 m2115 (f2351) m2365 f2369 m3040 f2739 m2264 (f2726) m2172 f2535 f2541 , FMSWFMFMSDD, 2541 2589, 2365 2369, G1, 1, G1, 3, 4, 7
679, 2589, m, 2541, f, 2365, m, 2369, f, 2589 2351 2365 2369 3040 2739 2264 2726 2172 2535 2541 , m2589 (f2351) m2365 f2369 m3040 f2739 m2264 (f2726) m2172 f2535 f2541 , MSWFMFMSDD, 2541 2589, 2365 2369, G0, 1, G1, 3, 3, 7
680, 2589, m, 2541, f, 2365, m, 2369, f, 2589 2115 2358 2365 2369 3040 2739 2264 2726 2172 2535 2541 , m2589 m2115 (m2358) m2365 f2369 m3040 f2739 m2264 (f2726) m2172 f2535 f2541 , FFSWFMFMSDD, 2541 2589, 2365 2369, G1, 1, G1, 3, 4, 7
681, 2587, m, 2586, f, 2365, m, 2369, f, 2587 3040 2369 2365 2351 2115 2586 , m2587 (m3040) f2369 m2365 (f2351) m2115 f2586 , FDHMSD, 2586 2587, 2365 2369, G0, 1, G-1, 1, 3, 3
682, 2587, m, 2586, f, 2365, m, 2369, f, 2587 3042 2369 2365 2351 2115 2586 , m2587 (f3042) f2369 m2365 (f2351) m2115 f2586 , MDHMSD, 2586 2587, 2365 2369, G0, 1, G-1, 1, 3, 3
683, 2587, m, 2586, f, 2365, m, 2369, f, 2587 3040 2369 2365 2358 2115 2586 , m2587 (m3040) f2369 m2365 (m2358) m2115 f2586 , FDHFSD, 2586 2587, 2365 2369, G0, 1, G-1, 1, 3, 3
684, 2587, m, 2586, f, 2365, m, 2369, f, 2587 3042 2369 2365 2358 2115 2586 , m2587 (f3042) f2369 m2365 (m2358) m2115 f2586 , MDHFSD, 2586 2587, 2365 2369, G0, 1, G-1, 1, 3, 3
685, 2373, m, 2376, f, 2367, m, 2370, f, 2373 2353 2324 2351 2367 2370 2219 2461 2376 , m2373 m2353 (m2324) f2351 m2367 f2370 (m2219) f2461 f2376 , FFDSWFDD, 2373 2376, 2367 2370, G0, 2, G-1, 1, 5, 3
686, 2373, m, 2376, f, 2367, m, 2370, f, 2373 2353 2324 2351 2367 2370 2220 2461 2376 , m2373 m2353 (m2324) f2351 m2367 f2370 (f2220) f2461 f2376 , FFDSWMDD, 2373 2376, 2367 2370, G0, 2, G-1, 1, 5, 3
687, 2373, m, 2376, f, 2367, m, 2370, f, 2373 2353 2325 2351 2367 2370 2219 2461 2376 , m2373 m2353 (f2325) f2351 m2367 f2370 (m2219) f2461 f2376 , FMDSWFDD, 2373 2376, 2367 2370, G0, 2, G-1, 1, 5, 3
688, 2373, m, 2376, f, 2367, m, 2370, f, 2373 2353 2325 2351 2367 2370 2220 2461 2376 , m2373 m2353 (f2325) f2351 m2367 f2370 (f2220) f2461 f2376 , FMDSWMDD, 2373 2376, 2367 2370, G0, 2, G-1, 1, 5, 3
689, 2373, m, 2376, f, 2367, m, 2370, f, 2373 2360 2527 2526 2607 2605 2219 2370 2367 2358 2511 2512 2464 2376 , m2373 f2360 m2527 f2526 (m2607) f2605 m2219 f2370 m2367 m2358 (m2511) m2512 m2464 f2376 , MFMFDSDHFFSSD, 2373 2376, 2367 2370, G1, 3, G-1, 2, 8, 5
690, 2373, m, 2376, f, 2367, m, 2370, f, 2373 2360 2527 2526 6117 2605 2219 2370 2367 2358 2511 2512 2464 2376 , m2373 f2360 m2527 f2526 (f6117) f2605 m2219 f2370 m2367 m2358 (m2511) m2512 m2464 f2376 , MFMMDSDHFFSSD, 2373 2376, 2367 2370, G1, 3, G-1, 2, 8, 5
691, 2373, m, 2543, f, 2367, m, 2370, f, 2373 2353 2324 2351 2367 2370 2219 2461 2543 , m2373 m2353 (m2324) f2351 m2367 f2370 (m2219) f2461 f2543 , FFDSWFDD, 2373 2543, 2367 2370, G0, 2, G-1, 1, 5, 3
692, 2373, m, 2543, f, 2367, m, 2370, f, 2373 2353 2324 2351 2367 2370 2220 2461 2543 , m2373 m2353 (m2324) f2351 m2367 f2370 (f2220) f2461 f2543 , FFDSWMDD, 2373 2543, 2367 2370, G0, 2, G-1, 1, 5, 3
693, 2373, m, 2543, f, 2367, m, 2370, f, 2373 2353 2325 2351 2367 2370 2219 2461 2543 , m2373 m2353 (f2325) f2351 m2367 f2370 (m2219) f2461 f2543 , FMDSWFDD, 2373 2543, 2367 2370, G0, 2, G-1, 1, 5, 3
694, 2373, m, 2543, f, 2367, m, 2370, f, 2373 2353 2325 2351 2367 2370 2220 2461 2543 , m2373 m2353 (f2325) f2351 m2367 f2370 (f2220) f2461 f2543 , FMDSWMDD, 2373 2543, 2367 2370, G0, 2, G-1, 1, 5, 3
695, 2373, m, 2543, f, 2367, m, 2370, f, 2373 2360 2527 2526 2607 2605 2219 2370 2367 2358 2511 2512 2464 2543 , m2373 f2360 m2527 f2526 (m2607) f2605 m2219 f2370 m2367 m2358 (m2511) m2512 m2464 f2543 , MFMFDSDHFFSSD, 2373 2543, 2367 2370, G1, 3, G-1, 2, 8, 5
696, 2373, m, 2543, f, 2367, m, 2370, f, 2373 2360 2527 2526 6117 2605 2219 2370 2367 2358 2511 2512 2464 2543 , m2373 f2360 m2527 f2526 (f6117) f2605 m2219 f2370 m2367 m2358 (m2511) m2512 m2464 f2543 , MFMMDSDHFFSSD, 2373 2543, 2367 2370, G1, 3, G-1, 2, 8, 5
697, 2466, m, 2463, f, 2367, m, 2370, f, 2466 2212 2351 2367 2370 2219 2463 , m2466 f2212 (f2351) m2367 f2370 (m2219) f2463 , MMSWFD, 2463 2466, 2367 2370, G1, 1, G0, 1, 4, 2
698, 2466, m, 2463, f, 2367, m, 2370, f, 2466 2212 2351 2367 2370 2220 2463 , m2466 f2212 (f2351) m2367 f2370 (f2220) f2463 , MMSWMD, 2463 2466, 2367 2370, G1, 1, G0, 1, 4, 2
699, 2466, m, 2463, f, 2367, m, 2370, f, 2466 2212 2358 2367 2370 2219 2463 , m2466 f2212 (m2358) m2367 f2370 (m2219) f2463 , MFSWFD, 2463 2466, 2367 2370, G1, 1, G0, 1, 4, 2
700, 2466, m, 2463, f, 2367, m, 2370, f, 2466 2212 2358 2367 2370 2220 2463 , m2466 f2212 (m2358) m2367 f2370 (f2220) f2463 , MFSWMD, 2463 2466, 2367 2370, G1, 1, G0, 1, 4, 2
701, 2367, m, 2370, f, 4918, m, 2520, f, 2367 2358 2511 2512 2520 4918 4711 6515 2842 2836 2437 2220 2370 , m2367 m2358 (m2511) m2512 f2520 m4918 f4711 f6515 (m2842) f2836 f2437 f2220 f2370 , FFSDHMMFDDDD, 2367 2370, 2520 4918, G0, 2, G-1, 3, 5, 7
702, 2367, m, 2370, f, 4918, m, 2520, f, 2367 2358 2511 2512 2520 4918 4711 6515 2843 2836 2437 2220 2370 , m2367 m2358 (m2511) m2512 f2520 m4918 f4711 f6515 (f2843) f2836 f2437 f2220 f2370 , FFSDHMMMDDDD, 2367 2370, 2520 4918, G0, 2, G-1, 3, 5, 7
703, 2589, m, 2541, f, 2367, m, 2370, f, 2589 2115 2351 2367 2370 2219 2605 2607 2526 2527 2532 2541 , m2589 m2115 (f2351) m2367 f2370 m2219 f2605 (m2607) f2526 m2527 m2532 f2541 , FMSWFMFDSSD, 2541 2589, 2367 2370, G1, 1, G-1, 3, 4, 7
704, 2589, m, 2541, f, 2367, m, 2370, f, 2589 2115 2351 2367 2370 2219 2605 6117 2526 2527 2532 2541 , m2589 m2115 (f2351) m2367 f2370 m2219 f2605 (f6117) f2526 m2527 m2532 f2541 , FMSWFMMDSSD, 2541 2589, 2367 2370, G1, 1, G-1, 3, 4, 7
705, 2589, m, 2541, f, 2367, m, 2370, f, 2589 2351 2367 2370 2219 2605 2607 2526 2527 2532 2541 , m2589 (f2351) m2367 f2370 m2219 f2605 (m2607) f2526 m2527 m2532 f2541 , MSWFMFDSSD, 2541 2589, 2367 2370, G0, 1, G-1, 3, 3, 7
706, 2589, m, 2541, f, 2367, m, 2370, f, 2589 2351 2367 2370 2219 2605 6117 2526 2527 2532 2541 , m2589 (f2351) m2367 f2370 m2219 f2605 (f6117) f2526 m2527 m2532 f2541 , MSWFMMDSSD, 2541 2589, 2367 2370, G0, 1, G-1, 3, 3, 7
707, 2589, m, 2541, f, 2367, m, 2370, f, 2589 2115 2358 2367 2370 2219 2605 2607 2526 2527 2532 2541 , m2589 m2115 (m2358) m2367 f2370 m2219 f2605 (m2607) f2526 m2527 m2532 f2541 , FFSWFMFDSSD, 2541 2589, 2367 2370, G1, 1, G-1, 3, 4, 7
708, 2589, m, 2541, f, 2367, m, 2370, f, 2589 2115 2358 2367 2370 2219 2605 6117 2526 2527 2532 2541 , m2589 m2115 (m2358) m2367 f2370 m2219 f2605 (f6117) f2526 m2527 m2532 f2541 , FFSWFMMDSSD, 2541 2589, 2367 2370, G1, 1, G-1, 3, 4, 7
709, 2373, m, 2376, f, 2372, m, 2502, f, 2373 2353 2372 2502 2497 2499 2604 2219 2461 2376 , m2373 (m2353) m2372 f2502 f2497 f2499 (m2604) m2219 f2461 f2376 , FSWMMFSDD, 2373 2376, 2372 2502, G0, 1, G0, 3, 3, 6
710, 2373, m, 2376, f, 2372, m, 2502, f, 2373 2353 2372 2502 2497 2499 2605 2219 2461 2376 , m2373 (m2353) m2372 f2502 f2497 f2499 (f2605) m2219 f2461 f2376 , FSWMMMSDD, 2373 2376, 2372 2502, G0, 1, G0, 3, 3, 6
711, 2373, m, 2376, f, 2372, m, 2502, f, 2373 2360 2372 2502 2497 2499 2604 2219 2461 2376 , m2373 (f2360) m2372 f2502 f2497 f2499 (m2604) m2219 f2461 f2376 , MSWMMFSDD, 2373 2376, 2372 2502, G0, 1, G0, 3, 3, 6
712, 2373, m, 2376, f, 2372, m, 2502, f, 2373 2360 2372 2502 2497 2499 2605 2219 2461 2376 , m2373 (f2360) m2372 f2502 f2497 f2499 (f2605) m2219 f2461 f2376 , MSWMMMSDD, 2373 2376, 2372 2502, G0, 1, G0, 3, 3, 6
713, 2373, m, 2543, f, 2372, m, 2502, f, 2373 2353 2372 2502 2497 2499 2604 2219 2461 2543 , m2373 (m2353) m2372 f2502 f2497 f2499 (m2604) m2219 f2461 f2543 , FSWMMFSDD, 2373 2543, 2372 2502, G0, 1, G0, 3, 3, 6
714, 2373, m, 2543, f, 2372, m, 2502, f, 2373 2353 2372 2502 2497 2499 2605 2219 2461 2543 , m2373 (m2353) m2372 f2502 f2497 f2499 (f2605) m2219 f2461 f2543 , FSWMMMSDD, 2373 2543, 2372 2502, G0, 1, G0, 3, 3, 6
715, 2373, m, 2543, f, 2372, m, 2502, f, 2373 2360 2372 2502 2497 2499 2604 2219 2461 2543 , m2373 (f2360) m2372 f2502 f2497 f2499 (m2604) m2219 f2461 f2543 , MSWMMFSDD, 2373 2543, 2372 2502, G0, 1, G0, 3, 3, 6
716, 2373, m, 2543, f, 2372, m, 2502, f, 2373 2360 2372 2502 2497 2499 2605 2219 2461 2543 , m2373 (f2360) m2372 f2502 f2497 f2499 (f2605) m2219 f2461 f2543 , MSWMMMSDD, 2373 2543, 2372 2502, G0, 1, G0, 3, 3, 6
717, 2466, m, 2463, f, 2372, m, 2502, f, 2466 2208 2194 2207 2502 2372 2360 2527 2526 2607 2605 2219 2463 , m2466 m2208 (m2194) m2207 f2502 m2372 f2360 m2527 f2526 (m2607) f2605 m2219 f2463 , FFSDHMFMFDSD, 2463 2466, 2372 2502, G0, 2, G1, 3, 5, 7
718, 2466, m, 2463, f, 2372, m, 2502, f, 2466 2208 2195 2207 2502 2372 2360 2527 2526 2607 2605 2219 2463 , m2466 m2208 (f2195) m2207 f2502 m2372 f2360 m2527 f2526 (m2607) f2605 m2219 f2463 , FMSDHMFMFDSD, 2463 2466, 2372 2502, G0, 2, G1, 3, 5, 7
719, 2466, m, 2463, f, 2372, m, 2502, f, 2466 2208 2194 2207 2502 2372 2360 2527 2526 6117 2605 2219 2463 , m2466 m2208 (m2194) m2207 f2502 m2372 f2360 m2527 f2526 (f6117) f2605 m2219 f2463 , FFSDHMFMMDSD, 2463 2466, 2372 2502, G0, 2, G1, 3, 5, 7
720, 2466, m, 2463, f, 2372, m, 2502, f, 2466 2208 2195 2207 2502 2372 2360 2527 2526 6117 2605 2219 2463 , m2466 m2208 (f2195) m2207 f2502 m2372 f2360 m2527 f2526 (f6117) f2605 m2219 f2463 , FMSDHMFMMDSD, 2463 2466, 2372 2502, G0, 2, G1, 3, 5, 7
721, 2466, m, 2463, f, 2372, m, 2502, f, 2466 2212 2351 2324 2353 2372 2502 2497 2499 2604 2219 2463 , m2466 f2212 f2351 (m2324) m2353 m2372 f2502 f2497 f2499 (m2604) m2219 f2463 , MMFSSWMMFSD, 2463 2466, 2372 2502, G1, 2, G1, 2, 6, 5
722, 2466, m, 2463, f, 2372, m, 2502, f, 2466 2212 2351 2324 2353 2372 2502 2497 2499 2605 2219 2463 , m2466 f2212 f2351 (m2324) m2353 m2372 f2502 f2497 f2499 (f2605) m2219 f2463 , MMFSSWMMMSD, 2463 2466, 2372 2502, G1, 2, G1, 2, 6, 5
723, 2466, m, 2463, f, 2372, m, 2502, f, 2466 2212 2351 2325 2353 2372 2502 2497 2499 2604 2219 2463 , m2466 f2212 f2351 (f2325) m2353 m2372 f2502 f2497 f2499 (m2604) m2219 f2463 , MMMSSWMMFSD, 2463 2466, 2372 2502, G1, 2, G1, 2, 6, 5
724, 2466, m, 2463, f, 2372, m, 2502, f, 2466 2212 2351 2325 2353 2372 2502 2497 2499 2605 2219 2463 , m2466 f2212 f2351 (f2325) m2353 m2372 f2502 f2497 f2499 (f2605) m2219 f2463 , MMMSSWMMMSD, 2463 2466, 2372 2502, G1, 2, G1, 2, 6, 5
725, 2372, m, 2502, f, 2478, m, 2482, f, 2372 2360 2527 2526 2607 2605 2482 2478 2474 2475 2202 2195 2207 2502 , m2372 f2360 m2527 f2526 (m2607) f2605 f2482 m2478 m2474 (m2475) m2202 f2195 m2207 f2502 , MFMFDDHFFSDSD, 2372 2502, 2478 2482, G2, 2, G-2, 2, 7, 6
726, 2372, m, 2502, f, 2478, m, 2482, f, 2372 2360 2527 2526 2607 2605 2482 2478 2474 2476 2202 2195 2207 2502 , m2372 f2360 m2527 f2526 (m2607) f2605 f2482 m2478 m2474 (f2476) m2202 f2195 m2207 f2502 , MFMFDDHFMSDSD, 2372 2502, 2478 2482, G2, 2, G-2, 2, 7, 6
727, 2372, m, 2502, f, 2478, m, 2482, f, 2372 2360 2527 2526 6117 2605 2482 2478 2474 2475 2202 2195 2207 2502 , m2372 f2360 m2527 f2526 (f6117) f2605 f2482 m2478 m2474 (m2475) m2202 f2195 m2207 f2502 , MFMMDDHFFSDSD, 2372 2502, 2478 2482, G2, 2, G-2, 2, 7, 6
728, 2372, m, 2502, f, 2478, m, 2482, f, 2372 2360 2527 2526 6117 2605 2482 2478 2474 2476 2202 2195 2207 2502 , m2372 f2360 m2527 f2526 (f6117) f2605 f2482 m2478 m2474 (f2476) m2202 f2195 m2207 f2502 , MFMMDDHFMSDSD, 2372 2502, 2478 2482, G2, 2, G-2, 2, 7, 6
729, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2525 2529 2614 2485 2198 2196 2194 2207 2502 , m2372 f2360 m2527 (m2525) m2529 f2614 m2485 m2198 (m2196) m2194 m2207 f2502 , MFFSDHFFSSD, 2372 2502, 2485 2614, G1, 2, G-1, 2, 6, 5
730, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2525 2529 2614 2485 2198 2197 2194 2207 2502 , m2372 f2360 m2527 (m2525) m2529 f2614 m2485 m2198 (f2197) m2194 m2207 f2502 , MFFSDHFMSSD, 2372 2502, 2485 2614, G1, 2, G-1, 2, 6, 5
731, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2525 2529 2614 2485 2200 2474 2475 2202 2195 2207 2502 , m2372 f2360 m2527 (m2525) m2529 f2614 m2485 f2200 m2474 (m2475) m2202 f2195 m2207 f2502 , MFFSDHMFFSDSD, 2372 2502, 2485 2614, G1, 2, G-1, 3, 6, 7
732, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2525 2529 2614 2485 2200 2474 2476 2202 2195 2207 2502 , m2372 f2360 m2527 (m2525) m2529 f2614 m2485 f2200 m2474 (f2476) m2202 f2195 m2207 f2502 , MFFSDHMFMSDSD, 2372 2502, 2485 2614, G1, 2, G-1, 3, 6, 7
733, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2526 2529 2614 2485 2198 2196 2194 2207 2502 , m2372 f2360 m2527 (f2526) m2529 f2614 m2485 m2198 (m2196) m2194 m2207 f2502 , MFMSDHFFSSD, 2372 2502, 2485 2614, G1, 2, G-1, 2, 6, 5
734, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2526 2529 2614 2485 2198 2197 2194 2207 2502 , m2372 f2360 m2527 (f2526) m2529 f2614 m2485 m2198 (f2197) m2194 m2207 f2502 , MFMSDHFMSSD, 2372 2502, 2485 2614, G1, 2, G-1, 2, 6, 5
735, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2526 2529 2614 2485 2200 2474 2475 2202 2195 2207 2502 , m2372 f2360 m2527 (f2526) m2529 f2614 m2485 f2200 m2474 (m2475) m2202 f2195 m2207 f2502 , MFMSDHMFFSDSD, 2372 2502, 2485 2614, G1, 2, G-1, 3, 6, 7
736, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2526 2529 2614 2485 2200 2474 2476 2202 2195 2207 2502 , m2372 f2360 m2527 (f2526) m2529 f2614 m2485 f2200 m2474 (f2476) m2202 f2195 m2207 f2502 , MFMSDHMFMSDSD, 2372 2502, 2485 2614, G1, 2, G-1, 3, 6, 7
737, 2496, m, 2494, f, 2372, m, 2502, f, 2496 2185 2173 2962 6987 6220 2498 2497 2502 2372 2353 2324 2351 2212 2494 , m2496 m2185 f2173 f2962 (m6987) m6220 m2498 f2497 f2502 m2372 m2353 (m2324) f2351 f2212 f2494 , FMMFSSDDHFFDDD, 2494 2496, 2372 2502, G0, 4, G-1, 2, 9, 5
738, 2496, m, 2494, f, 2372, m, 2502, f, 2496 2185 2173 2962 6988 6220 2498 2497 2502 2372 2353 2324 2351 2212 2494 , m2496 m2185 f2173 f2962 (f6988) m6220 m2498 f2497 f2502 m2372 m2353 (m2324) f2351 f2212 f2494 , FMMMSSDDHFFDDD, 2494 2496, 2372 2502, G0, 4, G-1, 2, 9, 5
739, 2496, m, 2494, f, 2372, m, 2502, f, 2496 2185 2173 2962 6987 6220 2498 2497 2502 2372 2353 2325 2351 2212 2494 , m2496 m2185 f2173 f2962 (m6987) m6220 m2498 f2497 f2502 m2372 m2353 (f2325) f2351 f2212 f2494 , FMMFSSDDHFMDDD, 2494 2496, 2372 2502, G0, 4, G-1, 2, 9, 5
740, 2496, m, 2494, f, 2372, m, 2502, f, 2496 2185 2173 2962 6988 6220 2498 2497 2502 2372 2353 2325 2351 2212 2494 , m2496 m2185 f2173 f2962 (f6988) m6220 m2498 f2497 f2502 m2372 m2353 (f2325) f2351 f2212 f2494 , FMMMSSDDHFMDDD, 2494 2496, 2372 2502, G0, 4, G-1, 2, 9, 5
741, 2372, m, 2502, f, 2498, m, 2499, f, 2372 2360 2527 2526 2607 2605 2499 2498 2497 2502 , m2372 f2360 m2527 f2526 (m2607) f2605 f2499 (m2498) f2497 f2502 , MFMFDDHDD, 2372 2502, 2498 2499, G2, 2, G-2, 0, 7, 2
